id,x,y
4255,-84.24683915,39.24492206
4256,-84.24329627,39.22377552
4257,-84.21780863,39.21333652
4258,-81.2534089,41.1726751
4259,-81.25814771,41.14949195
4260,-81.26752226,41.14193163
4261,-81.32224607,41.08639331
4262,-81.27130774,41.12239457
4263,-81.27176354,41.08731402
4264,-82.96022816,39.58490223
4265,-81.22831037,41.15225346
4266,-81.23964081,41.15517057
4267,-82.92962125,40.15190092
4268,-82.48556246,41.10455491
4269,-81.2189013,41.08550945
4270,-81.1469926,41.00597549
4271,-81.22022072,41.04712711
4272,-82.92022462,40.13981108
4273,-82.38115869,41.09601556
4274,-84.19862522,40.73165863
4275,-84.20166668,40.75814448
4276,-84.1815557,40.76530507
4277,-84.1987559,40.79500623
4278,-84.19571662,40.77765826
4279,-84.03139562,40.75358863
4280,-84.06928721,40.73888948
4281,-82.9253237,39.63475465
4282,-83.03969202,39.5689443
4283,-82.93349718,39.58104577
4284,-83.18831314,39.67461287
4285,-83.14481393,39.56476993
4286,-83.21535713,39.75519597
4287,-82.95162845,39.6355836
4288,-82.96299482,39.32857755
4289,-81.7915595,39.14300557
4290,-82.2555167,39.1481271
4291,-82.21733579,39.08730445
4292,-82.07394399,38.98620473
4293,-81.90873732,39.14837146
4294,-81.97518345,39.13483073
4295,-81.96570425,39.02295361
4296,-82.11145532,39.16398493
4297,-81.87601769,38.92572045
4298,-82.03117427,39.10355263
4299,-82.14785104,39.05580753
4300,-82.06083632,39.01232428
4301,-81.83052142,39.0799011
4302,-82.19505326,39.02307027
4303,-82.04105092,39.03924586
4304,-81.90771977,39.01373591
4305,-81.27575459,41.04781443
4306,-81.22282612,41.00959556
4307,-84.54930026,39.30166729
4308,-80.71642554,40.21781637
4309,-80.72321842,40.35718097
4310,-80.69132162,40.18028758
4311,-84.56337617,39.30395587
4312,-80.60890277,40.3145877
4313,-80.70688953,40.35651001
4314,-80.69944792,40.31881869
4315,-80.63593385,40.34099886
4316,-84.30995617,39.25461309
4317,-84.33400841,39.06139164
4318,-84.4500737,39.16553913
4319,-82.97602349,40.16709794
4320,-82.88970124,40.16600979
4321,-83.11445103,40.32064798
4322,-82.64687986,41.23733479
4323,-82.74120475,41.178681
4324,-82.57254346,41.26122535
4325,-82.77792856,41.10708367
4326,-81.48317918,41.57637434
4327,-81.17415244,41.75595933
4328,-81.06134875,41.81108949
4329,-81.52561975,40.59926264
4330,-81.37711418,40.53664091
4331,-81.43591142,40.54160208
4332,-81.46859044,40.52784974
4333,-81.40373864,40.4849824
4334,-81.66731495,40.44346415
4335,-81.58664035,40.29949557
4336,-80.66718091,41.19203107
4337,-80.93491892,41.2888531
4338,-80.79217294,41.22299318
4339,-80.65864536,41.17250091
4340,-80.79657229,41.24404328
4341,-80.59246293,41.25400029
4342,-80.83770734,41.24461064
4343,-80.82816181,41.23842494
4344,-80.53808247,41.16292663
4345,-84.563951,39.10923424
4346,-84.41833756,39.22972042
4347,-84.40449201,39.24155489
4348,-84.40651138,39.2060742
4349,-84.36591886,39.19825598
4350,-82.32576286,40.44564303
4351,-84.80364513,39.20648966
4352,-81.43071456,41.61663626
4353,-81.44757906,41.58640445
4354,-81.44071586,41.66119868
4355,-84.62262992,40.93965629
4356,-84.01675732,39.82688005
4357,-84.67137934,39.35628022
4358,-80.60988467,41.03626839
4359,-83.81795838,40.21687508
4360,-83.92824164,39.16433958
4361,-83.8610026,40.16470919
4362,-81.78052408,40.57419146
4363,-83.97565612,39.10219622
4364,-83.96346803,39.06652289
4365,-83.544663,40.15061316
4366,-83.91486063,39.12964727
4367,-81.90141854,40.53906691
4368,-84.37402518,39.38552483
4369,-84.6444145,39.31223664
4370,-84.67847639,39.31807271
4371,-84.57977,39.33936236
4372,-84.57534763,39.34316804
4373,-84.36326351,39.50766281
4374,-84.3766042,39.50813184
4375,-84.37152579,39.50006196
4376,-84.37838642,39.49614769
4377,-84.37382863,39.49366814
4378,-84.36431422,39.49263762
4379,-81.38298883,40.80201427
4380,-81.62918618,40.89481591
4381,-81.51009178,40.80852351
4382,-84.39865777,40.4376251
4383,-83.92667685,40.5796093
4384,-84.38137153,40.39297923
4385,-84.40200605,40.39774823
4386,-84.34707711,40.6325762
4387,-84.39941922,40.44731151
4388,-84.05253417,40.51899145
4389,-81.59892972,40.9055045
4390,-84.39428081,40.4891107
4391,-84.27583644,40.57859638
4392,-83.97264556,40.59552912
4393,-84.26143732,40.64486184
4394,-84.26636296,40.52284361
4395,-81.47231403,40.82996807
4396,-81.34451876,40.74942878
4397,-81.3633781,40.97953219
4398,-81.3826435,40.9828392
4399,-82.90148536,38.85739854
4400,-82.96329745,38.79815497
4401,-82.97167151,38.75068171
4402,-82.98989562,38.74195357
4403,-82.5602514,40.79134173
4404,-81.503423,41.15612109
4405,-81.45076303,41.32705033
4406,-82.41838721,40.07475217
4407,-82.41114919,40.07338208
4408,-84.42180251,39.54652923
4409,-84.54202208,39.34076664
4410,-84.55002591,39.34297403
4411,-84.36195403,39.501817
4412,-84.40627964,39.48659136
4413,-80.56977774,40.69645031
4414,-81.37694498,40.92728047
4415,-84.40496265,39.09430329
4416,-81.4126645,40.91829709
4417,-84.48620012,39.21414874
4418,-84.45745926,39.19465197
4419,-82.49343691,40.38952977
4420,-81.376519,41.5171936
4421,-81.36604781,41.48040526
4422,-81.28595441,41.40335572
4423,-81.26074053,41.40319769
4424,-81.32525186,41.5163542
4425,-81.21620412,41.51513594
4426,-81.35465233,41.43149876
4427,-84.13545401,40.64204471
4428,-84.16339677,40.60674404
4429,-84.22626181,39.66539229
4430,-82.5977949,40.77156814
4431,-82.56111773,40.76651983
4432,-81.67748926,41.13163547
4433,-81.49836076,41.10856378
4434,-81.52438623,41.095782
4435,-84.37798008,39.50125514
4436,-84.36885378,39.47987806
4437,-84.73167961,39.43411174
4438,-84.435426,39.50980292
4439,-84.54305827,39.46215492
4440,-84.58604235,39.41241372
4441,-84.56360748,39.34487586
4442,-84.56687419,39.35511994
4443,-84.39614827,39.48170445
4444,-84.3862679,39.47673623
4445,-84.40349638,39.47857332
4446,-84.55973306,39.64049034
4447,-81.43262198,40.78661745
4448,-81.44161364,40.79608091
4449,-81.27053689,41.48153615
4450,-81.27184445,41.44453577
4451,-81.21883214,41.40473505
4452,-81.21736958,41.44500663
4453,-81.36863242,41.39356885
4454,-84.54185809,39.59421742
4455,-84.05987626,40.5815037
4456,-84.0150638,40.62310098
4457,-84.41886667,40.61321629
4458,-81.0820586,39.98660488
4459,-81.14788035,40.07556376
4460,-81.03528746,40.09720206
4461,-80.98762877,40.08368533
4462,-82.01861024,39.93779054
4463,-82.77513506,41.55999104
4464,-81.62468359,40.79814807
4465,-81.45190863,39.43223759
4466,-81.45199841,39.41502548
4467,-81.4596521,39.4285194
4468,-81.41811709,39.45075031
4469,-81.5961795,39.28260596
4470,-84.58016012,39.39975756
4471,-84.62160943,39.35522868
4472,-80.56935918,40.63312485
4473,-80.57017179,40.6269847
4474,-80.61044926,40.86076448
4475,-80.84950947,40.91911566
4476,-80.96846929,40.76431054
4477,-80.62492828,40.66924914
4478,-81.77549395,40.68176144
4479,-81.92455206,40.79699574
4480,-84.54579232,39.39083233
4481,-83.81696806,39.75585891
4482,-84.38246501,39.3160909
4483,-82.19645681,41.4561123
4484,-82.17750399,41.45317037
4485,-82.13470718,41.47174652
4486,-82.00962515,41.3322429
4487,-84.2033693,39.88663103
4488,-84.36291802,39.31285468
4489,-81.89994244,41.29287519
4490,-84.75734977,39.52044931
4491,-84.65044846,39.49954562
4492,-84.77152946,39.50363588
4493,-84.31365418,39.7849488
4494,-83.92570495,39.67511587
4495,-83.90057195,39.80837967
4496,-83.89424904,39.79903921
4497,-84.56807958,39.39295533
4498,-84.55204683,39.39397961
4499,-84.55530943,39.39376028
4500,-84.5533279,39.388923
4501,-84.55036513,39.38449469
4502,-84.54832725,39.37306443
4503,-83.89691086,39.79023633
4504,-83.80800766,39.74225541
4505,-84.39615662,39.31877615
4506,-82.18462761,41.471281
4507,-82.1770435,41.46165549
4508,-82.1873303,41.46057529
4509,-82.19466026,41.46275676
4510,-82.89471838,40.48422156
4511,-81.9417689,41.332562
4512,-80.61352028,40.36753381
4513,-84.41479249,39.49609153
4514,-84.22447939,39.5911464
4515,-84.36222624,39.4974961
4516,-84.22358751,39.60495133
4517,-82.21348904,41.44556577
4518,-82.19213276,41.45277784
4519,-82.19069023,41.44733456
4520,-82.20033062,41.44674382
4521,-82.05706743,41.33528475
4522,-82.03488066,41.3069027
4523,-82.30363354,41.30881614
4524,-84.55005538,39.48712008
4525,-82.00827148,41.51653116
4526,-82.03219255,41.51337749
4527,-82.05619603,41.50263798
4528,-82.09641982,41.35319041
4529,-81.98006175,41.41395989
4530,-82.18757007,41.43755786
4531,-84.48239173,39.47519978
4532,-84.46656816,39.47832285
4533,-84.2791273,39.85335326
4534,-82.14773207,41.46107211
4535,-82.51588333,40.74383136
4536,-82.15300133,41.46868851
4537,-82.15780757,41.44292815
4538,-82.17014514,41.44695174
4539,-82.17824805,41.44743031
4540,-82.19648104,41.43642389
4541,-82.17061131,41.43962743
4542,-82.18050646,41.43998034
4543,-84.54398594,39.32912809
4544,-84.53593437,39.32717687
4545,-82.56147102,40.75318232
4546,-82.29944589,41.23881601
4547,-82.04956632,41.25292675
4548,-84.5349363,39.38529175
4549,-84.54306718,39.38489945
4550,-84.54009268,39.3808958
4551,-84.53484146,39.40607839
4552,-84.54296591,39.40495756
4553,-84.54415264,39.39726809
4554,-84.5491693,39.39864758
4555,-84.35708246,39.34497353
4556,-84.36018253,39.33088679
4557,-82.1168075,41.3775558
4558,-82.08334017,41.36418024
4559,-82.19452895,41.44352967
4560,-81.94669211,41.2947062
4561,-82.11994373,41.48648939
4562,-82.10519544,41.48911186
4563,-82.18210541,41.46096306
4564,-81.98716309,41.40903167
4565,-82.16896974,41.47293039
4566,-82.19839121,41.28115821
4567,-82.12370533,41.3977345
4568,-82.21132415,41.17606705
4569,-82.05301149,41.28968788
4570,-82.12988005,41.44170332
4571,-82.15373529,41.43330815
4572,-82.15151537,41.4233109
4573,-83.70191377,39.71916001
4574,-83.76637691,39.6520469
4575,-83.73201189,39.65855539
4576,-82.24359537,41.15309572
4577,-82.19378848,41.1526952
4578,-82.30958004,41.14525341
4579,-82.23550774,41.09992199
4580,-82.0172865,41.22568643
4581,-82.2185993,41.18561567
4582,-82.31025216,41.35711522
4583,-81.39154987,39.40830733
4584,-83.78936718,39.65256867
4585,-83.73267478,39.58372348
4586,-81.59576945,39.27651788
4587,-81.73132419,39.37109937
4588,-81.43637224,39.60042476
4589,-81.50747767,39.55754928
4590,-82.12244688,41.44155965
4591,-82.10968623,41.37720999
4592,-82.13776244,41.43968008
4593,-82.0743539,41.43147443
4594,-82.15007325,41.39849038
4595,-82.08918253,41.37867981
4596,-82.09173918,41.36080357
4597,-82.22445612,41.17599389
4598,-82.15248202,41.63486703
4599,-83.43768932,41.18531351
4600,-80.64237246,40.37628452
4601,-80.64484826,40.3684524
4602,-80.61057207,40.45920737
4603,-81.78466266,41.47899008
4604,-83.68869965,41.53068315
4605,-82.21088517,41.41759478
4606,-82.2151547,41.40836714
4607,-80.64017841,40.35758246
4608,-82.01335575,41.50179487
4609,-82.00264831,41.50167231
4610,-82.02412529,41.50610954
4611,-82.03764822,41.49982102
4612,-82.083172,41.49584019
4613,-82.2108431,41.23517758
4614,-84.54854119,39.31233896
4615,-82.24291258,41.32679138
4616,-82.19085128,41.34570381
4617,-84.23922896,39.77971157
4618,-84.23909776,39.77442984
4619,-84.40351798,39.36386386
4620,-84.41664053,39.36544396
4621,-80.676009,40.37183794
4622,-80.66234148,40.35923784
4623,-80.59862178,40.47365308
4624,-80.6041388,40.47247791
4625,-82.14058396,41.48087579
4626,-82.51384548,40.75526677
4627,-82.52204005,40.75094582
4628,-82.18029021,41.30345704
4629,-82.20685879,41.28920433
4630,-82.22746394,41.30047
4631,-82.22842654,41.28960603
4632,-82.23931689,41.27839733
4633,-82.08179108,41.40044426
4634,-82.09327819,41.40006309
4635,-83.9317855,39.67929012
4636,-82.52875369,40.75615545
4637,-82.07265612,41.39067011
4638,-82.07315093,41.40194933
4639,-82.13851172,41.41154368
4640,-80.90237791,40.07542118
4641,-80.78302622,40.06033513
4642,-81.77943183,41.4884888
4643,-81.81834739,41.4811273
4644,-81.81852429,41.47500795
4645,-81.81418113,41.48141948
4646,-81.8066743,41.48162597
4647,-81.80680204,41.47447426
4648,-81.81026698,41.47280924
4649,-81.80366075,41.47513631
4650,-81.79693968,41.48095607
4651,-81.79774143,41.47358987
4652,-81.79067571,41.47934712
4653,-81.7918926,41.47208286
4654,-81.78455075,41.48300611
4655,-81.78374917,41.47547922
4656,-81.78384373,41.47217176
4657,-81.90049745,41.42137283
4658,-81.77836033,41.48246661
4659,-81.91827336,41.42565683
4660,-81.89421776,41.43072907
4661,-81.95514887,41.38879915
4662,-81.95438224,41.39644138
4663,-81.92749668,41.40619665
4664,-81.89055171,41.4212646
4665,-81.88277748,41.42744692
4666,-81.53162509,41.51297282
4667,-81.51351383,41.53015312
4668,-81.5129645,41.52316047
4669,-81.53117324,41.51835002
4670,-82.81684263,40.66331187
4671,-84.7905858,41.29884181
4672,-81.53151752,41.50756202
4673,-81.51565155,41.51297292
4674,-81.83590081,41.34669371
4675,-84.25496289,41.21359014
4676,-84.36845898,41.29334016
4677,-84.52597324,41.37639769
4678,-84.40507942,41.25032195
4679,-84.45802615,41.37658256
4680,-84.54222427,41.29362038
4681,-84.31681473,41.20111963
4682,-84.37645682,41.25377137
4683,-84.3987776,41.22755933
4684,-84.41590877,41.26238321
4685,-84.62265775,41.38332829
4686,-84.74905279,41.37770292
4687,-84.30632165,41.25151738
4688,-84.27903837,41.30628751
4689,-84.37876098,41.33197028
4690,-84.4462489,41.290056
4691,-84.3803011,41.39154979
4692,-84.6696639,41.29616342
4693,-84.76619054,41.26772415
4694,-84.28471264,41.38402224
4695,-81.50233506,41.53358373
4696,-81.47694331,41.52533026
4697,-81.48321331,41.52528438
4698,-81.49369409,41.52282106
4699,-81.50185,41.52669446
4700,-81.49253136,41.53420488
4701,-81.48177289,41.50797361
4702,-81.50084323,41.5090355
4703,-81.47404583,41.51103446
4704,-81.4781645,41.5030303
4705,-81.48193973,41.51558966
4706,-81.53228987,41.41326299
4707,-81.54287472,41.41345267
4708,-81.55877321,41.41938212
4709,-81.72839317,41.41309872
4710,-81.55897054,41.41131927
4711,-81.89896717,41.37803249
4712,-81.89493336,41.36253204
4713,-81.89151817,41.35365991
4714,-81.76079311,41.41477566
4715,-81.76306521,41.40900778
4716,-81.74904793,41.41543433
4717,-81.74883386,41.40810753
4718,-81.74108464,41.41509212
4719,-81.87263279,41.34062611
4720,-81.86306345,41.34003495
4721,-81.54184211,41.49361021
4722,-81.82877415,41.31847469
4723,-81.80865563,41.3408505
4724,-81.82919533,41.28319639
4725,-81.81534084,41.28296442
4726,-81.79973218,41.2816587
4727,-81.79592654,41.29881751
4728,-81.54274995,41.49857212
4729,-81.70551759,41.40623351
4730,-84.75503732,41.31141386
4731,-84.74169067,41.2866901
4732,-84.33707681,41.2967811
4733,-84.37272073,41.29323952
4734,-84.36681861,41.30165105
4735,-81.57564203,41.33451658
4736,-81.72473438,41.40807628
4737,-81.7163983,41.41682328
4738,-81.71675218,41.41264793
4739,-81.71661993,41.40950226
4740,-81.68703062,41.40012306
4741,-81.6942337,41.39791682
4742,-81.70446899,41.41745582
4743,-81.69040602,41.4167367
4744,-81.68859,41.41023066
4745,-81.73948041,41.4036309
4746,-81.56084257,41.29498575
4747,-81.74039696,41.40103513
4748,-81.74046359,41.39791341
4749,-81.7417044,41.3889931
4750,-81.728687,41.39428817
4751,-81.52219496,41.48955288
4752,-81.72936347,41.39715733
4753,-81.7278806,41.39993895
4754,-81.52105165,41.49941072
4755,-81.53689913,41.45340982
4756,-81.91203014,41.46484912
4757,-81.51591143,41.42926252
4758,-81.50929987,41.43283886
4759,-81.5123319,41.42602919
4760,-81.89186837,41.46673496
4761,-81.90394769,41.47342345
4762,-81.6299971,41.01226832
4763,-81.5100527,41.07659688
4764,-81.76722696,41.36735631
4765,-81.50090857,41.09824692
4766,-84.36408134,41.28503889
4767,-84.39287005,41.28013522
4768,-84.36300591,41.27742163
4769,-84.36949603,41.27477419
4770,-84.35896162,41.26073683
4771,-84.33620754,41.28471979
4772,-84.35227909,41.28494566
4773,-81.71659036,41.40186423
4774,-81.72865398,41.40313313
4775,-81.70529464,41.39900441
4776,-81.68950852,41.37858379
4777,-81.70711542,41.37388421
4778,-81.694226,41.35622667
4779,-81.76424524,41.36013894
4780,-81.7676356,41.35534704
4781,-81.93092304,41.43700582
4782,-81.88269246,41.45438702
4783,-81.90113758,41.45277655
4784,-81.94938822,41.42245372
4785,-81.92969092,41.4710546
4786,-80.7008163,40.16547949
4787,-81.44809113,41.24914659
4788,-81.46493934,41.06807509
4789,-84.38640433,39.10268649
4790,-83.63696593,41.38050839
4791,-83.59279752,41.36821996
4792,-84.28931256,39.26317258
4793,-84.29996802,39.26126397
4794,-84.32697907,39.26224475
4795,-84.14127253,39.66605362
4796,-84.15261922,39.66598094
4797,-81.40598907,41.24594162
4798,-81.42972851,41.24768437
4799,-81.42208323,41.23379599
4800,-81.42640478,41.21543429
4801,-81.43258382,41.22434173
4802,-84.38520281,39.10599908
4803,-81.54318192,41.08784034
4804,-81.581797,41.10019621
4805,-81.56524817,41.10357256
4806,-81.55886111,41.08826444
4807,-81.45528487,41.1542774
4808,-81.46521447,41.15288955
4809,-81.46219332,41.16325301
4810,-81.44593604,41.13272366
4811,-81.42989474,41.13826854
4812,-81.41818028,41.12578701
4813,-81.44877548,41.11314916
4814,-81.46050941,41.22920373
4815,-81.46610837,41.21298277
4816,-81.61251777,41.09661826
4817,-81.62464124,41.08282571
4818,-81.60591379,41.08090364
4819,-81.57089529,41.08049502
4820,-81.57090733,41.07137802
4821,-81.56047957,41.08188221
4822,-81.56060209,41.07801938
4823,-81.56091736,41.07428727
4824,-81.56471379,41.06901574
4825,-81.54433438,41.08039351
4826,-81.55198131,41.07983168
4827,-81.55061636,41.09781939
4828,-81.54664939,41.09507087
4829,-81.54331913,41.09377296
4830,-81.55406391,41.09505797
4831,-81.42391508,41.10679638
4832,-81.6692795,41.10560657
4833,-81.4285526,41.09271603
4834,-81.43204271,41.11266893
4835,-81.40494251,41.07486914
4836,-81.42308548,41.07525357
4837,-81.4083783,41.05877746
4838,-81.40145584,41.03565944
4839,-81.65734675,41.12269842
4840,-81.60274805,41.10962611
4841,-81.53812537,41.09235505
4842,-81.55310217,41.07202988
4843,-81.52536338,41.06768818
4844,-81.5365337,41.07977915
4845,-81.40865762,41.02704788
4846,-81.42317911,41.03925256
4847,-81.43839314,41.02080125
4848,-81.42985053,41.00720279
4849,-81.57287759,41.13016414
4850,-81.57427165,41.11788137
4851,-81.58269172,41.11869898
4852,-81.5847242,41.12435975
4853,-81.58763382,41.11224991
4854,-83.10187932,38.68863316
4855,-81.4107251,41.00100963
4856,-81.45424048,41.00192766
4857,-82.92608152,38.78472267
4858,-82.90791761,38.92646474
4859,-82.97213977,38.85080389
4860,-82.98010153,38.74082845
4861,-83.20475567,38.83408956
4862,-82.82621802,38.79643622
4863,-82.95166951,38.75314942
4864,-82.77384603,38.83760012
4865,-83.10937848,38.82137151
4866,-82.84807615,38.67845191
4867,-82.79412927,38.70547964
4868,-82.98737175,38.93218345
4869,-82.82056503,38.6056128
4870,-83.07604291,38.75307697
4871,-83.03401047,38.81951027
4872,-82.71539928,38.79278035
4873,-83.22239413,38.93521664
4874,-82.96698228,38.82418736
4875,-82.80611294,38.91292334
4876,-81.53356715,41.5906177
4877,-81.52445032,41.60404567
4878,-81.54187064,41.56625001
4879,-81.53741475,41.55238639
4880,-81.52406383,41.56419645
4881,-81.77096512,41.3806561
4882,-81.76828721,41.37331122
4883,-81.76698895,41.37749444
4884,-81.50307475,41.54583506
4885,-83.79221872,40.11635679
4886,-80.76874112,40.77051235
4887,-80.53217307,40.84723211
4888,-84.21735391,39.6450577
4889,-84.13813012,39.67639663
4890,-84.18218488,39.75647787
4891,-81.47574586,40.98216988
4892,-81.47771928,41.00180188
4893,-81.5206933,41.16983355
4894,-84.10177792,40.77945448
4895,-81.51646623,41.14093631
4896,-81.58109194,41.00517595
4897,-82.26211935,40.64754811
4898,-82.28591378,40.89052888
4899,-82.26971418,40.78093724
4900,-82.29550141,40.85870942
4901,-82.39038458,40.84395787
4902,-81.33140648,40.68978513
4903,-82.18363254,40.84546358
4904,-82.37694476,40.92851602
4905,-82.17944871,40.75524261
4906,-82.29649425,40.70852713
4907,-82.32628557,40.84005975
4908,-82.37641069,40.88547717
4909,-82.31148661,40.94869594
4910,-82.30826513,40.86443432
4911,-81.50655564,41.02420709
4912,-80.66183597,41.06799082
4913,-80.66864733,41.06683926
4914,-80.67456903,41.06663156
4915,-84.52922431,39.12618033
4916,-84.51399309,39.11564122
4917,-80.65976129,40.36923459
4918,-80.73593602,40.17876373
4919,-80.68189699,41.0705866
4920,-80.68213229,41.09927445
4921,-82.95603528,39.34096568
4922,-84.46914468,39.13365731
4923,-84.48250335,39.12924186
4924,-84.50551086,39.12492415
4925,-84.0346897,40.71667942
4926,-84.14120302,40.67759933
4927,-84.14042395,40.6633198
4928,-81.4241883,41.34481672
4929,-81.39868743,41.34273458
4930,-80.71629813,40.38374822
4931,-81.42238734,41.33738157
4932,-81.51928711,41.14733445
4933,-81.52872142,41.15792733
4934,-81.36273631,41.45003499
4935,-81.3184448,41.46984306
4936,-82.84649607,39.51783906
4937,-82.77293971,39.52325806
4938,-84.25847527,39.79583188
4939,-84.25803805,39.7885028
4940,-83.03822162,38.79356057
4941,-82.85619808,38.75214028
4942,-82.98386557,38.89414007
4943,-82.97862949,38.73625316
4944,-81.35444246,41.41207297
4945,-81.31407489,41.40681753
4946,-81.31667966,41.36370225
4947,-81.36603249,41.36738864
4948,-81.33084668,41.39744802
4949,-81.54312687,41.59766193
4950,-81.53398179,41.60279178
4951,-81.51978094,41.61096487
4952,-81.51327161,41.60091962
4953,-81.50592677,41.62251715
4954,-81.49661608,41.6189154
4955,-81.54503598,41.59405322
4956,-81.50505165,41.58964899
4957,-81.49506798,41.59597585
4958,-81.49407635,41.58955374
4959,-81.53027769,41.55582258
4960,-81.86588501,41.42846863
4961,-82.42451844,40.07360855
4962,-81.78056479,41.3757091
4963,-81.47597007,41.47079294
4964,-81.47437475,41.48959106
4965,-81.45072144,41.4896505
4966,-81.45159573,41.46777033
4967,-81.492577,41.5452855
4968,-81.50178552,41.56991014
4969,-81.49171042,41.5844616
4970,-84.449706,39.21124933
4971,-81.83560147,41.44469071
4972,-81.51712298,40.80044365
4973,-81.7628798,41.47990366
4974,-81.75305363,41.4683941
4975,-81.73919235,41.4729847
4976,-81.77286591,41.44346786
4977,-84.49460086,39.25967697
4978,-84.52836856,39.28650512
4979,-83.28636736,40.82777472
4980,-83.16981219,40.96848622
4981,-83.41896609,40.95877848
4982,-83.37603207,40.84959894
4983,-83.27369162,40.83051945
4984,-83.25311351,40.74614853
4985,-84.53372477,39.28048181
4986,-84.56115707,39.24698872
4987,-81.85846866,41.43592834
4988,-81.86052478,41.44092597
4989,-81.86984825,41.43423087
4990,-81.82886181,41.45806031
4991,-81.60557677,41.42883498
4992,-81.62819579,41.4324208
4993,-81.6214066,41.43153918
4994,-81.61282564,41.43385351
4995,-81.86902318,41.46028796
4996,-81.63278523,41.42263783
4997,-81.61670779,41.422293
4998,-81.49219021,41.55962486
4999,-81.83944701,41.48282751
5000,-81.85801318,41.47678709
5001,-81.86356054,41.46809626
5002,-81.82954629,41.4749076
5003,-81.83631691,41.4645994
5004,-81.67774536,41.40139835
5005,-81.67218969,41.3903566
5006,-81.57795848,41.48530793
5007,-81.57503952,41.48009541
5008,-84.45566254,39.21522633
5009,-84.4564487,39.29767743
5010,-84.47563873,39.29490403
5011,-81.59450701,41.40760008
5012,-84.45327803,39.24821324
5013,-84.54726366,39.21463844
5014,-83.28199273,40.82360726
5015,-84.15331068,40.77275964
5016,-84.55621472,39.2230921
5017,-84.37240652,39.14765751
5018,-81.61546244,41.41450337
5019,-81.60801964,41.40551537
5020,-81.60374416,41.40939695
5021,-81.59201099,41.3940909
5022,-81.59252994,41.41984415
5023,-81.60463185,41.41997019
5024,-81.60704094,41.42380371
5025,-81.60846375,41.42664496
5026,-81.58676545,41.41362217
5027,-81.59911905,41.41487108
5028,-81.58725684,41.40628554
5029,-81.58840085,41.39911676
5030,-81.59282356,41.40344192
5031,-81.46362934,41.54574227
5032,-81.57990792,41.39906973
5033,-81.57969386,41.41831373
5034,-81.5694,41.40662894
5035,-81.56463604,41.40941486
5036,-81.57051267,41.3911944
5037,-81.57992152,41.39025947
5038,-81.46429531,41.52537001
5039,-81.47108847,41.52763122
5040,-81.45074349,41.52855963
5041,-81.54154643,41.46612231
5042,-81.4576439,41.52540844
5043,-81.59029939,41.4900457
5044,-81.53963929,41.48034279
5045,-81.55375278,41.48132346
5046,-81.53348114,41.46980739
5047,-81.55808357,41.47202696
5048,-81.54306258,41.47109957
5049,-81.55866418,41.46559461
5050,-81.56200521,41.46905732
5051,-81.56873693,41.462729
5052,-81.55875181,41.462812
5053,-81.56029573,41.45937036
5054,-81.53851055,41.46222768
5055,-81.54196519,41.45944316
5056,-81.55024132,41.45902014
5057,-81.81622967,41.36825274
5058,-81.45440825,41.41667716
5059,-81.45044699,41.40322466
5060,-81.47755577,41.41689228
5061,-84.13326393,40.76163432
5062,-84.08933983,40.70784114
5063,-82.87646325,40.48346369
5064,-81.45483375,41.56051221
5065,-81.47067354,41.53486417
5066,-81.62203649,41.36561253
5067,-84.60816353,40.08542773
5068,-81.65598943,41.36720849
5069,-81.6461298,41.37672238
5070,-81.64281049,41.35985365
5071,-81.82586826,41.49366087
5072,-81.82041217,41.48604454
5073,-81.79898381,41.48955252
5074,-81.78861446,41.49555509
5075,-81.45353146,41.51579421
5076,-81.46034231,41.51593023
5077,-81.46790277,41.51419652
5078,-81.45212805,41.50665018
5079,-81.83029367,41.38094381
5080,-81.79120088,41.36040527
5081,-81.80342225,41.36165783
5082,-81.81327165,41.36375305
5083,-81.96594457,41.40132223
5084,-81.83271412,41.35975056
5085,-81.93624131,41.41578884
5086,-81.95326246,41.4083282
5087,-81.93468956,41.42317717
5088,-81.42576384,41.40166074
5089,-81.46770268,41.38913466
5090,-81.44637937,41.37910569
5091,-81.44074213,41.37767683
5092,-81.52407777,41.53322188
5093,-81.53157583,41.52374718
5094,-84.26242209,39.80173725
5095,-84.28276014,39.84458538
5096,-84.262931,39.62612493
5097,-84.25820908,39.78168874
5098,-84.2281608,39.78562271
5099,-84.2711262,39.80615271
5100,-84.19266054,39.80760602
5101,-83.22113994,39.54950786
5102,-83.12106614,41.34311501
5103,-80.66978516,40.38045963
5104,-84.44939533,39.1410618
5105,-84.49490247,39.1467995
5106,-80.63115524,40.63720839
5107,-81.40496949,41.39736612
5108,-81.4088494,41.3583463
5109,-81.54194803,41.54133495
5110,-84.2417893,39.77148775
5111,-84.64874137,39.08996868
5112,-82.62962809,41.24473106
5113,-82.94144834,39.51669021
5114,-80.68805653,41.07400132
5115,-80.70484719,41.09638849
5116,-80.69438815,41.0953585
5117,-80.69881401,41.10517371
5118,-82.97185719,39.33141426
5119,-80.70674203,41.10523639
5120,-80.70443656,41.11062301
5121,-80.70018529,41.12148219
5122,-81.90931673,40.97470722
5123,-81.8453034,40.74670964
5124,-81.24384625,41.36510201
5125,-81.12160196,41.38697167
5126,-81.16733981,41.38617849
5127,-81.03204501,41.3869398
5128,-81.08002074,41.3868752
5129,-81.19611334,41.57826429
5130,-82.93801835,39.59687917
